DESCRIPTION,CODE,LATITUDE,LONGITUDE
TONBRIDGE JUBILEE SDG (ARS),TONBPMY,52.715954,2.2257347
TONBRIDGE POST OFFICE JN.,TONBPOJ,58.472511,8.3099342
POST OFFICE SIDINGS,TONBPOS,51.189959,0.28680202
TONBRIDGE UP LOOP,TONBULP,51.19209,0.26973272
TONDU GARW LOOP,TONDGAR,49.766809,-7.5571598
TONDU LLYNFI GOODS LOOP,TONDLFL,49.766809,-7.5571598
TONDU,TONDU,51.547638,-3.5949822
TONFANAU,TONFNAU,52.613834,-4.1223826
TON PENTRE,TONPNTR,51.647966,-3.4872045
TOOTING,TOOTING,51.42716,-0.16026494
TOPLEY PIKE,TOPLEYP,53.85077,3.5427178
TOPLEY PIKE,TOPLFHH,54.890304,-6.2846587
TARMAC (TOPLEY PIKE),TOPLYPK,53.259742,-1.8752092
TOPSHAM,TOPSHAM,50.685154,-3.4636252
TOURCOING  (FRANCE),TORCOIN,50.820756,4.3340448
TORINO ORBASSANO,TORIORB,51.501011,4.4571347
TORNESS POWER STATION,TORNESS,55.975788,-2.403831
TORNESS,TORNGSP,49.766809,-7.5571598
TORPHIN,TORPHIN,58.472511,8.3099342
TORQUAY,TORQUAY,50.461077,-3.5440483
TORRE,TORRE,50.472726,-3.5472464
FISHER ST WEST,TOTCFST,49.766809,-7.5571598
TOTTENHAM COURT ROAD,TOTCTRD,49.766809,-7.5571598
TOTLEY TUNNEL EAST,TOTLYTE,53.314023,-1.4851322
TOTNES,TOTNES,50.43569,-3.6882637
L H S (TMD),TOTODHS,52.918058,-1.2785007
NY (DOWN SIDINGS LL),TOTODSL,52.917316,-1.2777248
TOTON CENTRE FHH,TOTOFHH,49.766809,-7.5571598
TOTON NORTH YARD GBRF,TOTOGBR,49.766809,-7.5571598
TOTN MEADOW SDGS - VIRTUAL QRY,TOTOMSQ,58.472511,8.3099342
TOTON SIGNAL 4604,TOTON04,49.766809,-7.5571598
NY (CENTRE SIDINGS),TOTONC,52.918215,-1.2777098
TOTON JN,TOTONJ,52.9048,-1.2714355
NY (NEW BANK),TOTONNB,52.914068,-1.267012
TMD (TRACTION ENGINEERING),TOTOTMD,52.907446,-1.2630943
TOTON WRD,TOTOWRD,58.472511,8.3099342
TOTTON C&W REPAIR ROADS,TOTTDCR,49.766809,-7.5571598
TOTTON YARD GBRF,TOTTGBR,49.766809,-7.5571598
TOTTON,TOTTON,50.91712,-1.4835638
TOTTON YARD,TOTTYD,50.916221,-1.4835737
TOTTON YARD (FL),TOTTYFL,49.766809,-7.5571598
TOUL,TOUL,50.82165,4.3341662
TOURNAI,TOURNAI,50.890274,4.3589518
TOWER HILL LT,TOWERHL,51.51417,-0.068456747
TOWN GREEN,TOWNGRN,53.542709,-2.9053899
NCB TOWER COLLIERY,TOWRCOL,51.745696,-3.5092436
TOWER COLLIERY FHH,TOWRFHH,58.775253,-1.3509419
TRAM INN,TRAMINN,51.997344,-2.7821129
TROED Y RHIW,TRDYRHW,51.712612,-3.3460258
MOD (NAVY-TRECWN),TRECWN,54.832315,3.6910815
TREETON S1039,TREET39,49.766809,-7.5571598
TREETON GOODS LOOP,TREETGL,49.766809,-7.5571598
TREETON JUNCTION,TREETNJ,53.388006,-1.3564366
TREFFOREST,TREFRST,51.591461,-3.3251177
TREHAFOD,TREHAFD,51.609705,-3.3805278
TREHERBERT,TREHRBT,51.672519,-3.5357333
TREHERBERT SIDINGS,TREHSDS,49.766809,-7.5571598
TRELEWIS,TRELEWS,52.917644,1.8310553
TREMAINS,TREMANS,51.506527,-3.5762545
TRENT SIDINGS,TRENSD,49.766809,-7.5571598
TRENT EAST JN,TRENT,52.885045,-1.264767
TRENT JUNCTION,TRENTJ,52.869107,-1.2633131
DOWN TRENT LOOP,TRENTL,52.889794,-1.2593211
TREORCHY,TREORCY,51.657613,-3.5063148
TRAFFORD PARK EURO TML GBRF,TRFDEUG,49.766809,-7.5571598
TRAFFORD PARK EURO TERMINAL,TRFDEUT,53.468957,-2.2954142
TRAFFORD PARK RECEPTION,TRFDFLF,49.766809,-7.5571598
TRAFFORD PARK I.F.T.,TRFDFLI,55.819497,2.2556304
MANCHESTER TRFD PK FRGHTLR DEP,TRFDFLT,53.467573,-2.2954046
TRAFFORD PARK RECEP GBRF,TRFDGBR,56.803521,-0.96579173
MANCHESTER INTL FREIGHT TERML,TRFDIFT,58.472511,8.3099342
EAST JUNCTION,TRFDPEJ,53.463112,-2.2816219
RECP (EXCHANGE SDGS),TRFDPES,53.468472,-2.2954108
TRAFFORD PARK,TRFDPK,53.459476,-2.2981647
RECP,TRFDPKS,53.465443,-2.2840323
RECP (WEST SDGS),TRFDPWS,53.465443,-2.2840323
RECP (RECEPTION LINE),TRFDSRL,53.465443,-2.2840323
TREFFOREST ESTATE,TRFRSTE,51.568459,-3.2912629
LEVINGTON SIGNAL CO617,TRIM617,49.766809,-7.5571598
TRIMLEY SIGNAL CO619,TRIM619,49.766809,-7.5571598
TRIMLEY,TRIMLEY,51.97656,1.3183736
TRING,TRING,51.800369,-0.62226215
TRING SIG WT1425,TRING25,49.766809,-7.5571598
TRING CE,TRINGCE,58.472511,8.3099342
TRING NORTH JUNCTION,TRINGNJ,58.472511,8.3099342
TREMORFA WORKS SDGS (GBRF),TRMRGBR,49.766809,-7.5571598
ALLIED STEEL & WIRE (TREM WKS),TRMRWKS,58.472511,8.3099342
TURNHAM GREEN LT,TRNHMGN,51.534664,0.11110681
THURNSCOE,TRNO,53.545041,-1.3087837
TURNERS LANE JN,TRNRSLA,53.681608,-1.474606
TRENTHAM,TRNTHAM,54.947569,0.1022511
TROON,TROON,55.542969,-4.6562613
TROSTRE WORKS EXCHANGE SIDINGS,TROSEXC,54.106441,-3.1544738
BSC (TROSTRE WORKS),TROSTRW,51.674901,-4.1317017
TROSTRE WORKS JUNCTION,TROSWKJ,58.510285,-6.7418557
TROWSE (FHH),TROWFHH,49.766809,-7.5571598
FLORDON LEVEL XING,TROWFLR,52.607851,1.3216153
TROWSE GBRF,TROWGBR,49.766809,-7.5571598
TROWSE LAKENHAM JUNCTION,TROWLKJ,49.766809,-7.5571598
NORWICH TROWSE,TROWSE,52.607892,1.3201411
NORWICH TROWSE JUNCTION,TROWSEJ,52.606995,1.3200732
RT ROADSTONE,TROWSEY,58.472511,8.3099342
TRAWSFYNYDD,TRSFNYD,52.9272,-3.9368331
TRURO SIGNAL 14,TRUR14,49.766809,-7.5571598
TRURO SHUNT SIGNAL 37,TRUR37,49.766809,-7.5571598
TRURO,TRURO,50.263673,-5.062935
LEE & SONS,TRUROCE,53.723884,1.843227
M THOMAS/UKF,TRURUKF,58.472511,8.3099342
TRURO YARD,TRURYRD,58.472511,8.3099342
TROWBRIDGE,TRWBRDG,51.320008,-2.2151962
TROWELL JUNCTION,TRWLJN,52.956143,-1.288436
TROWSE SWING BRIDGE,TRWSSBJ,52.624123,1.308365
TEES-SIDE AIRPORT,TSDARPR,54.51903,-1.4252988
TOTTENHAM STH JN SIG L1004,TTNH104,54.763058,1.7799047
TOTTENHAM HALE SIG L5305,TTNH305,58.472511,8.3099342
TOTTENHAM HALE,TTNHMHL,51.589207,-0.059890899
TOTTENHAM SOUTH JN,TTNHMSJ,51.583815,-0.060120577
TUEBROOK SIDINGS (FHH),TUEBFHH,53.40405,-2.9354591
TUEBROOK SDGS GBRF,TUEBGBF,49.766809,-7.5571598
TC (TUE BROOK SIDINGS),TUEBRKS,53.412912,-2.921692
TULLOCH C.E.,TULLOCE,56.883879,-4.7030981
TULLOCH,TULLOCH,56.883915,-4.701459
TULSE HILL SIGNAL VC165,TULS165,51.440645,-0.10360533
TULSE HILL SIGNAL VC178,TULS178,58.472511,8.3099342
TULSE HILL SIGNAL VC766,TULS766,58.472511,8.3099342
TULSE HILL,TULSEH,51.43977,-0.10508048
LEIGHAM JUNCTION,TULSLJ,58.472511,8.3099342
TUNSTEAD FUEL POINT (FLHH),TUNSFFL,49.766809,-7.5571598
TUNSTEAD,TUNSFHH,53.696813,3.5226835
TUNSTEAD SDGS GBRF,TUNSGBF,53.283998,-1.8622395
PEAK FOREST ICI TUNSTEAD,TUNSTDS,53.277027,-1.866131
TUNBRIDGE WELLS,TUNWELL,51.130177,0.2624074
TUNBRIDGE WELLS TURNBACK,TUNWTB,49.766809,-7.5571598
NSE,TUNWTJN,51.139065,0.26784552
TURKEY STREET,TURKYST,51.67261,-0.046204964
TURSDALE JN,TURSDLJ,54.7226,-1.5342076
TURSDALE SIDING,TURSDLS,54.7226,-1.5342076
TUTBURY & HATTON,TUTBURY,52.863459,-1.6820913
TUXFORD WEST JN,TUXFDWJ,58.472511,8.3099342
PLYMOUTH GROUND SIGNAL 132,TVST132,57.448701,1.0706803
PLYMOUTH GROUND SIGNAL P197,TVST197,51.413652,-2.6577791
PLYMOUTH GROUND SIGNAL 199,TVST199,55.995429,2.5593378
PLYMOUTH TAVISTOCK JUNCTION,TVSTCKJ,50.389136,-4.0650461
TAVISTOCK JN PLANT DEPOT,TVSTJPD,49.766809,-7.5571598
TWICKENHAM SIGNAL F401,TWCK401,58.472511,8.3099342
TWICKENHAM SIGNAL F403,TWCK403,58.472511,8.3099342
TWICKENHAM SIGNAL F406,TWCK406,58.472511,8.3099342
TWICKENHAM,TWCKNHM,51.450372,-0.32915802
TWICKENHAM JN,TWCKNMJ,51.448635,-0.3335388
TWEEDBANK SIG EMB244,TWDB244,49.766809,-7.5571598
TWEEDBANK,TWDBANK,49.766809,-7.5571598
TWEEDMOUTH SIGNAL BOX,TWEDMSB,58.472511,8.3099342
TWEEDMOUTH,TWEDMTH,58.472511,8.3099342
TWERTON,TWERTON,53.905278,1.8574444
TOWNEY LOOP,TWNYDPL,49.766809,-7.5571598
TWO MILE BOTTOM,TWOMBTM,58.472511,8.3099342
TWYFORD SIG TR112,TWYF112,49.766809,-7.5571598
TWYFORD SIG T1632,TWYF632,49.766809,-7.5571598
TWYFORD WEST,TWYFDW,51.475655,-0.86389431
TWYFORD,TWYFORD,51.475641,-0.86245474
TY CROES,TYCROES,53.222921,-4.474484
TYE GREEN JUNCTION,TYEGRNJ,58.472511,8.3099342
TY GLAS,TYGLAS,51.521736,-3.2034579
TYGWYN,TYGWYN,52.893319,-4.0795244
UPPER TYNDRUM C.E.,TYNDRCE,56.433298,-4.6961622
TYNDRUM LOWER,TYNDRML,56.434273,-4.7132652
UPPER TYNDRUM,TYNDRMU,56.433729,-4.6970039
TYNE YARD SIG T176,TYNE176,49.766809,-7.5571598
SIGNAL T193,TYNE193,54.910603,-1.5850728
TYNEMOUTH,TYNEMTH,54.658318,7.1256097
TYNE YARD VIRTUAL QUARRY & TIP,TYNEVIR,58.472511,8.3099342
TYNE MARSHALLING YARD,TYNEY,54.9124,-1.5850544
TYNE YARD REPAIR POINT,TYNEYD,54.911501,-1.5850636
TYNEHEAD JUNCTION,TYNHJN,49.766809,-7.5571598
GATESHEAD TCFD (S/LINK),TYNSCFD,54.914197,-1.5850359
TYSELEY,TYSL,52.453846,-1.8395584
ROWLAND A (SAVILLE GORDON),TYSLRWS,52.453856,-1.8469161
WHS C.S.,TYSLSDG,52.455644,-1.8395519
TYSELEY SOUTH JUNCTION,TYSLSJ,49.766809,-7.5571598
STANDARD GAUGE STEAM TRUST,TYSLSTM,58.472511,8.3099342
TMD DIRECT STAFF,TYSLTMD,52.456543,-1.8395487
TYSELEY UP & DOWN SLOW JN,TYSLUDJ,49.766809,-7.5571598
UP & DOWN THROUGH SDGS,TYSLUDS,58.472511,8.3099342
JAMES CAR DELIVERIES,TYSLYJM,52.453891,-1.8395583
TYTHERINGTON,TYTHRNG,58.472511,8.3099342
TYWYN,TYWYN,52.585585,-4.0929691
UCKFIELD,UCKFILD,50.968717,0.095026858
VIEWPARK COLAS RAIL,UDNGCLR,49.766809,-7.5571598
VIEWPARK SDG UDNGSTN LAFRG,UDNGFHH,56.468994,-7.380794
UDDINGSTON,UDNGSTN,55.823624,-4.0862239
UDDINGSTON JN,UDNGTNJ,55.82384,-4.0734636
BLUE CIRCLE,UDNGVPK,55.825691,-4.0692035
UFFINGTON,UFNGTN,51.612482,-1.5537014
UPPER HALLIFORD,UHALIFD,51.413114,-0.43117734
ULCEBY SIGNAL UJ.120,ULCE120,58.472511,8.3099342
ULCEBY,ULCEBY,53.619488,-0.30217593
ULCEBY NORTH JUNCTION,ULCENJ,49.766809,-7.5571598
ULCEBY SOUTH JUNCTION,ULCESJ,49.766809,-7.5571598
ULLESKELF,ULESKLF,53.852756,-1.2140337
ULVERSTON,ULVRSTN,54.191844,-3.0988416
UMBERLEIGH,UMBRLGH,50.995836,-3.9835606
UNIVERSITY (SUNDERLAND),UNIV,58.472511,8.3099342
UNIVERSITY (BIRMINGHAM),UNVRSYB,52.45124,-1.9366837
UPHALL,UPHALL,55.918389,-3.5040144
UPHILL JN,UPHILLJ,51.323427,-2.9643322
UPHOLLAND,UPHOLND,53.528553,-2.7421622
UPMINSTER SIGNAL UR852,UPMN852,58.472511,8.3099342
UPMINSTER LT,UPMNLT,51.558486,0.25042046
UPMINSTER ISU (CE),UPMNSDG,58.472511,8.3099342
UPMINSTER,UPMNSP6,58.472511,8.3099342
UPMINSTER,UPMNSTR,51.558458,0.25186181
UPPER HOLLOWAY CE SIDING,UPRHCES,58.472511,8.3099342
UPPER HOLLOWAY,UPRHLWY,51.563371,-0.13024507
UPPER HOLLOWAY UP GOODS LOOP,UPRHUGL,58.472511,8.3099342
UPTON LOVELL,UPTNLOV,57.748013,-4.781326
UPTON CHESHIRE,UPTON,53.385714,-3.0839825
UPWEY,UPWEY,50.648448,-2.4667056
URMSTON,URMSTON,53.44764,-2.3537913
USAN SIGNALBOX,USAN,56.684873,-2.4680518
BRAMSHALL L.C.,UTOXBLC,58.472511,8.3099342
UTTOXETER DOWN GOODS LOOP,UTOXDGL,49.766809,-7.5571598
DOVEFIELDS L.C.,UTOXDLC,58.472511,8.3099342
UTTOXETER ENGINEERS SDG,UTOXENG,49.766809,-7.5571598
UTTOXETER,UTOXETR,52.897958,-1.8572508
UTTOXETER SIGNAL BOX,UTOXSB,49.766809,-7.5571598
UPPER WARLINGHAM,UWRLNGH,51.308026,-0.077512833
VALLADOLID,VALADOL,50.83972,4.3495194
VALENTON YARD  (FRANCE),VALENYD,50.819863,4.3339234
VALLEY,VALLEY,53.282181,-4.5634225
VALLEY NUCLEAR ELECTRIC SDGS,VALLYNE,53.281283,-4.5633687
VALENCIA,VALNCIA,50.837039,4.3491541
VAUXHALL LONDON,VAUXHAL,58.472511,8.3099342
VAUXHALL (MAIN),VAUXHLM,58.472511,8.3099342
VAUXHALL (WINDSOR),VAUXHLW,58.472511,8.3099342
VICTORIA  PLAT 10    (TPS USE),VICT10,58.472511,8.3099342
VICTORIA  PLAT 11    (TPS USE),VICT11,58.472511,8.3099342
VICTORIA  PLAT 12    (TPS USE),VICT12,58.472511,8.3099342
VICTORIA  PLAT 13    (TPS USE),VICT13,58.472511,8.3099342
VICTORIA  PLAT 14    (TPS USE),VICT14,58.472511,8.3099342
VICTORIA  PLAT 15    (TPS USE),VICT15,58.472511,8.3099342
VICTORIA  PLAT 16    (TPS USE),VICT16,58.472511,8.3099342
VICTORIA  PLAT 17    (TPS USE),VICT17,58.472511,8.3099342
VICTORIA  PLAT 18    (TPS USE),VICT18,58.472511,8.3099342
VICTORIA  PLAT 19    (TPS USE),VICT19,58.472511,8.3099342
VICTORIA SIGNAL VS35,VICT35,58.472511,8.3099342
VICTORIA SIGNAL VS45,VICT45,49.766809,-7.5571598
VICTORIA SIGNAL VS47,VICT47,49.766809,-7.5571598
VICTORIA SIGNAL VS808,VICT808,49.766809,-7.5571598
VICTORIA  PLAT  9    (TPS USE),VICT9,58.472511,8.3099342
VICTORIA*LONDON BALLAST,VICTBAL,58.472511,8.3099342
VICTORIA  CARRIAGE ROAD BRIDGE,VICTCRB,58.472511,8.3099342
VICTORIA  CARRIAGE ROAD SOUTH,VICTCRS,58.472511,8.3099342
VICTORIA  BR CARRIAGE SIDINGS,VICTCS,51.487213,-0.14776607
VICTORIA GROSVENOR SHED,VICTGCS,49.766809,-7.5571598
VICTORIA GROSVENOR ENTRY-EXIT,VICTGEE,49.766809,-7.5571598
VICTORIA  CARRIAGE ROAD,VICTRCR,58.472511,8.3099342
VICTORIA LONDON,VICTRIA,58.472511,8.3099342
VICTORIA (C) (TPS INDIC. ONLY),VICTRIC,58.472511,8.3099342
VICTORIA (SE)(TPS INDIC. ONLY),VICTRIE,58.472511,8.3099342
VITTUONE-ARLUNO,VITTARL,51.500118,4.4570079
VOLTAIRE ROAD JN,VOLTRDJ,51.466338,-0.135654
VIRGINIA WATER SIGNAL F491,VRGN491,51.401309,-0.56240489
VIRGINIA WATER,VRGNWTR,51.40041,-0.56243307
VITRIOL WORKS,VTRLWKS,53.561038,-2.2186241
VAUXHALL JN (WEST MIDS),VXHLJN,58.472511,8.3099342
WALTON & ANFIELD,WAANFLD,52.965482,2.9839857
WHITACRE DOWN ARLEY LOOP,WACRDAL,49.766809,-7.5571598
WHITACRE JUNCTION,WACRJN,52.520044,-1.6786789
WHITACRE TAMPER SIDINGS,WACRTS,49.766809,-7.5571598
WADDON,WADDON,51.36762,-0.14828602
WADHURST-OPP PE432,WADH32D,58.472511,8.3099342
WADHURST NO 3 XOVER,WADH3XO,49.766809,-7.5571598
WADHURST SIG PE425,WADH425,49.766809,-7.5571598
WADHURST SIG PE432,WADH432,58.472511,8.3099342
WADHURST,WADHRST,51.072539,0.31241384
WADHURST TUNNEL SOUTH,WADHTLS,51.05726,0.32184177
WADSLEY BRIDGE,WADSLYB,58.472511,8.3099342
WATERSIDE,WAESIDE,55.384015,-4.5650653
WAINFLEET,WAINFLT,53.104496,0.23469468
WALLASEY GROVE ROAD,WALAGRD,53.428089,-3.0700102
WALLASEY VILLAGE,WALASYV,53.423609,-3.0683928
WEST ALLERTON,WALERTN,53.369207,-2.9077175
WALTHAM CROSS,WALHAMX,51.684876,-0.02687018
WALKDEN,WALKDEN,53.519418,-2.3951111
WALLYFORD,WALLYFD,55.929656,-3.0178735
WALMER,WALMER,51.203863,1.382771
WALLINGTON,WALNGTN,51.360475,-0.15144695
WALLERS ASH LOOP,WALRSAL,51.123401,-1.2893686
WALSALL,WALSALL,52.585206,-1.9851974
MIDLAND YARD W H S,WALSBLI,56.960995,-1.1393663
WALSALL TASKER STREET,WALSESD,52.584307,-1.9866736
WALSALL FREIGHT TERMINAL,WALSFT,52.581611,-1.9911018
WALSALL TASKER ST PDC,WALSPDC,58.472511,8.3099342
PLECK JUNCTION W H S,WALSPJ,52.569924,-1.9970058
RYECROFT JN,WALSRJN,52.592397,-1.9792903
WALSALL BROOK THROUGH SDG,WALSTSD,58.472511,8.3099342
JN SIGNAL 207,WALT207,53.454138,-2.9667541
JN SIGNAL 208,WALT208,53.454138,-2.9667541
WALTON JUNCTION,WALTONJ,53.454138,-2.9667541
WALTON (MERSEYSIDE),WALTONM,53.455948,-2.9652892
WANBOROUGH SIGNAL WA199,WANB199,58.472511,8.3099342
WANBOROUGH,WANBRO,58.472511,8.3099342
WANDSWORTH COMMON LONDON,WANDCMN,51.4461,-0.16382105
YARWELL MILL (NENE VALLEY),WANSYML,58.472511,8.3099342
WANTAGE ROAD,WANTRD,51.619929,-1.4077417
WAPPING,WAPPING,49.766809,-7.5571598
WARCOP (CLOSED),WARCOP,54.529701,-2.3739066
WARE,WARE,51.808102,-0.028746119
WARGRAVE,WARGRAV,51.498254,-0.87629821
WAREHAM SIGNAL PW5242,WARH242,49.766809,-7.5571598
WAREHAM,WARHAM,50.708665,-2.1274082
WAREHAM DOWN SIDING,WARHDS,53.726908,1.8604895
WAREHAM UP SIDINGS,WARHUS,55.763381,-1.4842282
WARNHAM,WARNHAM,51.093364,-0.32920467
WARRINGTON DALLAM LANE,WARRMGC,49.766809,-7.5571598
WARSOP JN,WARSOPJ,53.206345,-1.1944662
WARSOP UP SIDINGS,WARSPUS,53.206345,-1.1944662
WARWICK,WARWICK,52.286899,-1.5821443
WARWICK PARKWAY,WARWPWY,58.472511,8.3099342
WATERBEACH,WATBECH,52.262686,0.19798179
WATCHET (W.SOMERSET  LY),WATCHET,58.472511,8.3099342
WATFORD LONDON CONCR GBRF,WATFDGB,49.766809,-7.5571598
WATFORD HIGH STREET,WATFDHS,51.652683,-0.39256301
WATFORD JUNCTION,WATFDJ,51.664426,-0.39648531
WATFORD NORTH,WATFDN,51.675132,-0.39032205
NORTH JUNCTION,WATFDNJ,51.670851,-0.4014357
WATFORD YARD,WATFDY,51.647585,-0.41442458
CARRIAGE SIDING,WATFJCS,51.666224,-0.39642185
WATFORD JUNCTION DC,WATFJDC,58.472511,8.3099342
SOUTH JUNCTION,WATFJSJ,51.660151,-0.39484343
WATLINGTON,WATLGTN,52.671835,0.38265171
WATLINGTON SIGNAL MR2,WATLMR2,49.766809,-7.5571598
WATTON-AT-STONE,WATONAS,51.889072,-0.19958987
LONDON WATERLOO SIG W1030,WATR030,55.819497,2.2556304
WATERLOO SIGNAL W912,WATR912,49.766809,-7.5571598
WATERLOO BALLAST,WATRBAL,58.472511,8.3099342
BR CARRIAGE SIDINGS,WATRCHS,51.498863,-0.11084279
WATERLOO CARLISLE LANE,WATRCLJ,58.472511,8.3099342
WATERLOO INTERNATIONAL,WATRINT,51.503301,-0.11505397
WATERLOO LT,WATRLLT,51.503707,-0.11064247
WATERLOO MAIN,WATRLMN,51.501995,-0.11157777
WATERLOO LONDON,WATRLOO,51.501995,-0.11157777
WATERLOO WINDSOR SIDE,WATRLOW,51.501995,-0.11157777
WATER STREET JUNCTION,WATSTJN,49.766809,-7.5571598
WHATSTANDWELL,WATSTND,53.083987,-1.5043024
WATTEN,WATTEN,58.472511,8.3099342
WAUNGRON PARK <FAIRWATER>,WAUNGRN,51.486423,-3.2270122
WEST BLYTH RECEPTION,WBLYTHR,55.155752,-1.5370233
WOODBOROUGH,WBORO,51.334472,-1.8320063
WEST BROMPTON,WBRMPTN,58.472511,8.3099342
WESTBOURNE PARK (GBRF),WBRNGBF,49.766809,-7.5571598
WESTBOURNE PARK CS,WBRNPKS,49.766809,-7.5571598
WEST BURTON PS COLAS,WBTNADV,49.766809,-7.5571598
BR WEST BURTON SIDING,WBTNCW,58.472511,8.3099342
WEST BURTON EAST JN,WBTNEJ,49.766809,-7.5571598
W.BURTON FLYASH DISPOSAL SDGS,WBTNFAS,58.472511,8.3099342
WEST BURTON,WBTNFHH,58.472511,8.3099342
WEST BURTON PS (GBRF),WBTNGBF,58.611393,4.1583632
WEST BURTON C E G B,WBTNPS,58.472511,8.3099342
WEST BURTON RUGBY ASH,WBTNRUG,58.472511,8.3099342
WEST BURTON WEST JUNCTION,WBTNWJ,58.472511,8.3099342
WEST BYFLEET,WBYFLET,51.339449,-0.5054779
WEST CALDER SIG EJ994,WCAL994,55.853536,-3.5877739
WEST CALDER,WCALDER,55.853577,-3.5845805
WEST CALDER DOWN REFUGE SDG,WCALDRS,51.890534,3.281321
WHITECHAPEL,WCHAPEL,49.766809,-7.5571598
WHITECHAPEL CROSSRAIL,WCHAPXR,49.766809,-7.5571598
VALENCE ROAD,WCHAVRD,49.766809,-7.5571598
WHITCHURCH (SHROPSHIRE),WCHR,52.96806,-2.6714748
DARLINGTONS L.C.,WCHRDLC,58.472511,8.3099342
WEST CHESHIRE JUNCTION,WCHSHRJ,53.273901,-2.7842296
WICKENBY SIGNAL BOX,WCKENBY,53.364644,-0.37589826
WICKHAM MARKET,WCKHMMR,52.15146,1.3986345
WICKWAR TUNNEL,WCKWART,56.761482,0.19835103
WESTCLIFF,WCLIFF,51.537521,0.69066944
WESTCOMBE PARK,WCOMBEP,51.48538,0.017798576
WEST CROYDON SIGNAL T1041,WCRO041,58.472511,8.3099342
WEST CROYDON SIGNAL T1048,WCRO048,49.766809,-7.5571598
WEST CROYDON,WCROYDN,51.378567,-0.10186122
WEST CROYDON TURNBACK,WCROYTB,49.766809,-7.5571598
WOODBURN JN,WDBRNJN,53.386589,-1.4316342
WALSDEN,WDEN,53.695297,-2.1044616
WOODGRANGE PARK SIGNALL920,WDGR920,58.472511,8.3099342
WOODGRANGE PARK,WDGRNPK,51.548755,0.045121689
SOUTH WOODHAM FERRERS,WDHAMFR,51.649149,0.60619826
WOODHOUSE JUNC,WDHOEWS,49.766809,-7.5571598
WOODHOUSE JN SIDINGS,WDHOFHH,53.807213,-4.5049728
WOODHOUSE,WDHOUSE,53.363746,-1.3583048
WOODHOUSE JN,WDHOUSJ,53.359195,-1.3478551
WOODLESFORD,WDLESFD,53.756967,-1.443332
WOODMANSTERNE,WDMNSTR,51.319158,-0.15454355
WOOD END,WDND,52.344173,-1.8443588
WOOD END SIGNAL TB3478,WDND478,49.766809,-7.5571598
LONDON UNDERGROUND LTD,WDNLUL,58.472511,8.3099342
WIMBLEDON PARK,WDNPK,51.433558,-0.19990268
WIDNEY MANOR,WDNYMNR,52.396202,-1.7736343
SOUTH WEST,WDON,51.422235,-0.20510846
WIMBLEDON SIGNAL W1101,WDON101,49.766809,-7.5571598
WIMBLEDON SIGNAL W1105,WDON105,49.766809,-7.5571598
WDON PK D NO.1 UCS,WDON135,52.708887,-2.3776063
WIMBLEDON SIGNAL W181,WDON181,51.422235,-0.20510846
BR CARRIAGE SIDINGS,WDONCHS,51.422235,-0.20510846
WIMBLEDON PARK C.S.D.,WDONCSD,51.439199,-0.19599742
DEPOT WIMBLEDON STATION EXIT,WDONDSX,51.435726,-0.19470988
DEPOT WASHER ROAD EXIT,WDONDWX,58.472511,8.3099342
WIMBLEDON EAST,WDONEDP,58.472511,8.3099342
WIMBLEDON MAINTENANCE,WDONEMU,58.472511,8.3099342
WIMBLEDON PARK DEPOT SDGS,WDONPDS,49.766809,-7.5571598
SOUTH SIDINGS,WDONSS,51.422235,-0.20510846
WIMBLEDON DIRECT SERVICES,WDONTC,51.422235,-0.20510846
WEST JUNCTION,WDONWJ,51.419829,-0.20715872
WIDDRINGTON,WDRNGTN,55.240495,-1.6162453
AMEY ROADSTONE,WDRYARC,51.512705,-0.48252175
WEST DRAYTON EAST,WDRYE,51.516079,-0.53573522
WEST DRAYTON T.C. GBRF,WDRYGBF,49.766809,-7.5571598
WEST DRAYTON JUNCTION,WDRYJN,55.537306,2.0821714
WEST DRAYTON LAFARGE,WDRYLAF,52.693902,3.3949325
WEST DRAYTON YARD,WDRYTC,51.516959,-0.53426572
WEST DRAYTON,WDRYTON,51.509877,-0.47252839
WEST DRAYTON UP GOODS LOOP,WDRYUGL,57.931944,0.91947565
WOOD STREET,WDST,51.586441,-0.002267064
WEST DULWICH,WDULWCH,51.440435,-0.090663777
WANDSWORTH TOWN,WDWTOWN,51.459372,-0.20791285
CE SIDING,WEALCE,56.59679,-1.0676962
WEST EALING EMU SIDINGS,WEALEMU,49.766809,-7.5571598
WEST EALING,WEALING,51.513203,-0.32109552
WEST EALING LOOP,WEALINL,51.512366,-0.32544972
PLASSERS,WEALINP,58.472511,8.3099342
WEST EALING JUNCTION,WEALJN,50.992403,0.042868305
WEASTE,WEASTEJ,53.471165,-2.2967402
WEAVER JN SIGNAL BOX,WEAVERJ,53.297256,-2.6361182
WEAVER JN,WEAVUPL,49.766809,-7.5571598
WEDGWOOD,WEDGWD,52.950957,-2.1711192
WEEDON SIG KR1200,WEED200,52.233215,-1.0789878
WEEDON SIG KR1201,WEED201,52.233215,-1.0789878
BANBURY LANE LEVEL CROSSING,WEEDBAN,58.472511,8.3099342
BLISWORTH - RAILTRACK,WEEDBCE,58.472511,8.3099342
BLISWORTH GROUND FRAME,WEEDBGF,58.472511,8.3099342
KILSBY G F (WEEDON),WEEDKGF,58.472511,8.3099342
